Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2015-10-17 04:27:18,-10,Androgyne,United States,IL,No,No,No,Never,More than 1000,No,Yes,Yes,No,No,No,No,Don't know,Yes,No,No,Some of them,No,Maybe,No,No,
2015-10-17 14:26:31,41,female,United Kingdom,,No,Yes,Yes,Sometimes,6-25,Yes,No,Yes,Yes,No,Don't know,Don't know,Somewhat easy,No,No,No,Some of them,No,Maybe,Don't know,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-10-18 00:25:44,38,Agender,France,,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,No,Don't know,Don't know,Yes,Don't know,No,No,Yes,No,No,Maybe,Yes,No,
2015-10-18 10:24:57,32,Guy (-ish) ^_^,United States,PA,Yes,No,No,Never,26-100,Yes,Yes,No,No,No,Yes,Don't know,Don't know,No,No,No,Yes,No,No,Don't know,No,
2015-10-18 20:24:10,27,Trans woman,Netherlands,,No,Yes,No,Rarely,More than 1000,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,No,Yes,Yes,No,Maybe,No,No,
2015-10-19 06:23:23,36,M,Ireland,,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,Yes,Yes,Yes,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No,
2015-10-19 16:22:36,34,cis-female/femme,Australia,,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,No,No,No,
2015-10-20 02:21:49,38,f,United Kingdom,,No,No,Yes,nan,1-5,No,Yes,Yes,No,No,Don't know,Don't know,Somewhat easy,No,No,No,Yes,No,Maybe,Don't know,No,
2015-10-20 12:21:02,36,Female,United Kingdom,,Yes,No,Yes,Sometimes,More than 1000,Yes,Yes,Don't know,Not sure,Don't know,No,Yes,Very difficult,No,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-10-20 22:20:15,39,female ,United States,NY,No,No,No,nan,26-100,No,Yes,Yes,Not sure,Yes,No,Yes,Somewhat easy,Maybe,No,No,No,Maybe,Maybe,Don't know,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-10-21 08:19:28,28,cis-female/femme,Canada,,Yes,No,Yes,Sometimes,6-25,No,No,Yes,Not sure,No,No,Yes,Very easy,Yes,No,No,Yes,No,Maybe,No,No,
2015-10-21 18:18:41,41,Male,United States,WA,No,No,No,Never,1-5,No,Yes,Yes,Not sure,No,No,Don't know,Very easy,No,No,Yes,No,Maybe,No,Don't know,No,
2015-10-22 04:17:54,33,Male (CIS),United Kingdom,,No,Yes,Yes,Sometimes,100-500,No,No,No,Yes,Yes,No,Yes,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Don't know,No,
2015-10-22 14:17:07,46,Trans-female,United States,GA,No,Yes,No,Never,6-25,No,Yes,No,Not sure,Don't know,Yes,Don't know,Don't know,No,Maybe,No,Yes,No,Maybe,Don't know,No,
2015-10-23 00:16:20,27,Femake,United Kingdom,,No,No,Yes,Rarely,26-100,Yes,No,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-10-23 10:15:33,44,Trans woman,Canada,,No,Yes,No,Never,100-500,Yes,Yes,Don't know,Yes,No,Don't know,Yes,Somewhat easy,Maybe,No,No,No,No,No,Don't know,No,
2015-10-23 20:14:46,33,non-binary,United States,NY,No,Yes,Yes,Never,100-500,No,Yes,No,Not sure,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No,
2015-10-24 06:13:59,27,Trans woman,Germany,,No,No,Yes,Often,100-500,Yes,No,No,Not sure,No,No,Don't know,Very easy,No,Maybe,Some of them,Yes,No,No,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2015-10-24 16:13:13,28,cis-female/femme,United States,MA,No,No,No,Often,26-100,No,Yes,Yes,Not sure,Yes,Yes,Don't know,Very easy,No,No,Some of them,Yes,No,No,Yes,No,
2015-10-25 02:12:26,29,cis male,Germany,,No,Yes,Yes,nan,100-500,No,No,Yes,Not sure,Yes,Don't know,Yes,Don't know,Yes,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-10-25 12:11:39,34,m,United States,OH,No,Yes,No,Sometimes,26-100,No,No,Don't know,Not sure,No,No,Don't know,Don't know,Yes,No,Some of them,Yes,No,Yes,Don't know,No,
2015-10-25 22:10:52,35,Genderqueer,United States,NC,No,No,Yes,Rarely,6-25,Yes,Yes,Yes,Yes,No,No,Don't know,Don't know,Yes,No,Some of them,Yes,Maybe,No,Yes,No,
2015-10-26 08:10:05,27,female ,Australia,,No,No,Yes,Rarely,More than 1000,Yes,Yes,Don't know,Not sure,No,Don't know,Yes,Somewhat easy,Maybe,No,No,Yes,No,Maybe,Don't know,No,
2015-10-26 18:09:18,31,male,United States,MI,No,No,No,Sometimes,500-1000,No,Yes,Don't know,Yes,Yes,Don't know,Yes,Don't know,Maybe,Maybe,Yes,Some of them,No,Maybe,Don't know,No,
2015-10-27 04:08:31,46,Guy (-ish) ^_^,Germany,,nan,No,No,Never,26-100,No,Yes,Don't know,Not sure,Don't know,No,Yes,Somewhat easy,No,No,Some of them,No,No,Maybe,Don't know,No,
2015-10-27 14:07:44,44,Trans woman,United States,TN,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-10-28 00:06:57,35,f,United States,IN,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,Yes,Yes,No,
2015-10-28 10:06:10,32,female,United States,OH,No,No,Yes,Sometimes,More than 1000,No,Yes,No,Yes,No,Don't know,Don't know,Don't know,Maybe,Maybe,No,Yes,No,Yes,Yes,No,
2015-10-28 20:05:23,32,F,United States,OH,Yes,Yes,No,Sometimes,1-5,No,No,Yes,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,
2015-10-29 06:04:36,36,Man,United States,IN,No,No,Yes,Often,100-500,No,Yes,Don't know,No,Yes,No,Yes,Don't know,Yes,No,Some of them,Yes,No,Maybe,Don't know,Yes,
2015-10-29 16:03:49,24,Guy (-ish) ^_^,United States,NY,No,Yes,Yes,Rarely,6-25,Yes,Yes,Yes,Not sure,Don't know,Yes,Don't know,Don't know,No,Maybe,Some of them,Yes,No,No,Don't know,No,
2015-10-30 02:03:02,30,Guy (-ish) ^_^,United States,IN,No,Yes,Yes,nan,500-1000,No,No,Yes,Yes,No,Yes,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-10-30 12:02:15,20,male,United States,NC,No,No,Yes,Often,100-500,No,Yes,Don't know,No,No,No,Yes,Don't know,No,No,Some of them,No,No,No,Yes,No,
2015-10-30 22:01:28,34,non-binary,Brazil,,No,No,No,Sometimes,1-5,No,Yes,Yes,No,Yes,No,Yes,Very easy,Maybe,No,Some of them,Yes,No,No,Yes,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-10-31 08:00:41,36,Female,India,,Yes,No,Yes,nan,More than 1000,Yes,Yes,Yes,Not sure,No,No,Yes,Very difficult,No,Maybe,No,No,Maybe,No,Don't know,No,
2015-10-31 17:59:54,28,Enby,United States,MI,No,Yes,Yes,nan,1-5,Yes,Yes,Yes,Not sure,No,No,Yes,Somewhat easy,No,Maybe,No,Yes,No,No,No,No,
2015-11-01 03:59:07,43,fluid,United Kingdom,,No,No,No,Never,6-25,Yes,Yes,Don't know,Not sure,Yes,Don't know,Yes,Somewhat difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No,
2015-11-01 13:58:20,23,Man,United States,MA,No,No,Yes,Rarely,26-100,No,Yes,No,Yes,Don't know,Yes,Yes,Don't know,Maybe,Maybe,No,No,No,Yes,No,No,
2015-11-01 23:57:33,21,Femake,United Kingdom,,No,No,No,nan,1-5,Yes,No,Yes,No,Yes,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-11-02 09:56:46,33,F,Canada,,No,Yes,Yes,Never,6-25,No,Yes,Don't know,No,No,No,No,Somewhat easy,No,No,Yes,No,No,Yes,No,No,
2015-11-02 19:55:59,39,Androgyne,Ireland,,nan,Yes,Yes,nan,6-25,No,Yes,Yes,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-11-03 05:55:12,43,Man,United States,IN,No,No,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,No,No,No,Maybe,No,No,Thanks for doing this survey. It helps end the stigma!
2015-11-03 15:54:25,28,cis-female/femme,Canada,,No,Yes,Yes,Sometimes,1-5,No,No,Don't know,No,No,Yes,Don't know,Don't know,No,Maybe,No,Yes,Yes,Maybe,Don't know,No,
2015-11-04 01:53:38,39,Female ,United States,TN,Yes,No,No,Never,6-25,Yes,No,Don't know,Yes,Don't know,Don't know,Yes,Very easy,Yes,No,Some of them,No,No,No,Don't know,No,
2015-11-04 11:52:51,31,cis male,Switzerland,,No,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,Yes,Yes,Very difficult,Maybe,No,Yes,No,No,Maybe,Don't know,No,
2015-11-04 21:52:04,30,Cis Male,United States,TN,No,Yes,No,nan,100-500,No,Yes,No,Yes,Don't know,No,Don't know,Don't know,No,No,Some of them,Yes,No,Yes,No,No,
2015-11-05 07:51:17,38,Femake,United Kingdom,,No,Yes,Yes,nan,More than 1000,No,Yes,Yes,Not sure,No,No,Don't know,Don't know,Yes,No,No,No,No,No,No,No,
2015-11-05 17:50:30,36,Trans-female,United Kingdom,,No,Yes,Yes,Never,1-5,No,No,No,No,No,No,Yes,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-11-06 03:49:43,20,cis male,United Kingdom,,Yes,No,No,Sometimes,26-100,No,Yes,Yes,Not sure,Yes,No,Yes,Somewhat easy,Yes,No,Some of them,Yes,No,No,Yes,No,
2015-11-06 13:48:56,42,female ,United States,OH,No,Yes,No,nan,6-25,No,Yes,No,No,No,No,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Yes,Yes,No,In small startups it is hard to keep mental health issues private.
2015-11-06 23:48:09,41,Female,Ireland,,No,No,Yes,Rarely,26-100,Yes,Yes,Yes,No,No,Yes,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,Yes,
2015-11-07 09:47:22,27,Trans-female,United States,IL,No,No,No,Sometimes,More than 1000,Yes,Yes,Don't know,Yes,No,Yes,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-11-07 19:46:35,34,Man,United Kingdom,,No,No,No,Never,More than 1000,No,Yes,Yes,No,No,Don't know,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Yes,No,No,
2015-11-08 05:45:48,35,Androgyne,United States,PA,No,Yes,Yes,Often,100-500,Yes,Yes,Yes,Not sure,No,No,Yes,Somewhat difficult,Yes,No,No,No,No,No,Don't know,No,
2015-11-08 15:45:01,33,Make,United States,MA,No,Yes,Yes,Often,100-500,No,Yes,No,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes,
2015-11-09 01:44:14,28,Guy (-ish) ^_^,United States,IL,Yes,No,No,Never,More than 1000,No,Yes,No,No,Don't know,Don't know,Don't know,Somewhat easy,Yes,Yes,Some of them,Some of them,No,Maybe,Don't know,Yes,
2015-11-09 11:43:27,27,male,United States,OR,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,No,Don't know,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No,
2015-11-09 21:42:40,31,m,United States,OR,No,No,No,nan,6-25,No,Yes,No,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,Yes,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-11-10 07:41:53,40,f,United States,CA,No,Yes,Yes,Rarely,6-25,Yes,Yes,No,Not sure,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,
2015-11-10 17:41:06,35,Make,United States,OH,No,Yes,No,Never,1-5,No,Yes,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-11-11 03:40:19,29,Enby,Canada,,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Very difficult,Yes,Maybe,Some of them,Yes,Maybe,Yes,Don't know,Yes,
2015-11-11 13:39:32,37,Male,Netherlands,,No,Yes,No,Often,26-100,No,Yes,Yes,Not sure,No,Don't know,Don't know,Somewhat easy,Yes,Yes,Some of them,Yes,No,Maybe,Don't know,No,
2015-11-11 23:38:45,18,Guy (-ish) ^_^,United States,TN,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,No,Yes,Some of them,No,Yes,Don't know,No,
2015-11-12 09:37:58,40,Male-ish,United States,NY,No,No,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No,
2015-11-12 19:37:11,19,Male,United States,TN,No,Yes,Yes,Never,1-5,Yes,Yes,Yes,Yes,Don't know,No,Yes,Don't know,Yes,Maybe,Some of them,Yes,No,No,Don't know,Yes,
2015-11-13 05:36:24,29,m,United States,MN,No,No,Yes,Sometimes,26-100,Yes,No,Yes,Yes,Yes,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,Thanks for doing this survey. It helps end the stigma!
2015-11-13 15:35:38,24,Female,United Kingdom,,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,Don't know,No,Don't know,Don't know,No,No,Some of them,Yes,No,Yes,Don't know,No,
2015-11-14 01:34:51,22,f,United Kingdom,,Yes,Yes,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,Yes,No,Yes,No,
2015-11-14 11:34:04,40,Female,United States,MN,No,No,No,Rarely,More than 1000,Yes,Yes,Yes,Not sure,No,No,Don't know,Somewhat easy,Maybe,Yes,Some of them,No,No,Yes,Don't know,Yes,
2015-11-14 21:33:17,28,Cis Female,United States,TN,No,Yes,Yes,Sometimes,26-100,No,No,Don't know,No,Yes,No,Yes,Don't know,No,Yes,Some of them,Yes,Maybe,No,Yes,No,
2015-11-15 07:32:30,34,Female ,United States,MI,No,No,No,Sometimes,More than 1000,Yes,Yes,Don't know,Not sure,No,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,
2015-11-15 17:31:43,31,Male,Germany,,No,Yes,Yes,Sometimes,1-5,No,Yes,Don't know,Yes,Yes,Don't know,Yes,Don't know,No,Maybe,No,Yes,Maybe,Maybe,Don't know,No,
2015-11-16 03:30:56,35,F,Brazil,,No,No,No,nan,1-5,No,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No,
2015-11-16 13:30:09,32,Trans woman,United States,NC,Yes,No,No,nan,26-100,Yes,Yes,Yes,No,No,No,Yes,Don't know,Yes,No,Some of them,Some of them,No,No,Yes,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-11-16 23:29:22,23,Cis Female,United States,MN,No,No,Yes,Sometimes,More than 1000,Yes,Yes,Yes,No,Don't know,No,Don't know,Don't know,Maybe,Yes,No,Yes,No,Yes,Don't know,No,
2015-11-17 09:28:35,38,cis-female/femme,Germany,,No,Yes,Yes,Often,More than 1000,Yes,Yes,Don't know,Not sure,Don't know,No,No,Very easy,Yes,No,Some of them,Some of them,Maybe,Maybe,Yes,No,
2015-11-17 19:27:48,28,cis male,Australia,,No,No,No,Rarely,1-5,No,Yes,Yes,Yes,Don't know,No,Yes,Very easy,No,No,No,No,No,No,Don't know,No,
2015-11-18 05:27:01,21,non-binary,United States,WA,No,Yes,No,nan,500-1000,Yes,Yes,Don't know,No,Yes,No,Don't know,Somewhat easy,Yes,No,No,No,No,Yes,Yes,No,
2015-11-18 15:26:14,29,non-binary,United States,TN,No,No,No,Never,26-100,Yes,No,Don't know,Yes,No,Yes,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,Maybe,Yes,No,
2015-11-19 01:25:27,42,Cis Female,United States,GA,No,No,No,Often,100-500,Yes,Yes,Don't know,No,No,Yes,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Yes,Don't know,No,
2015-11-19 11:24:40,37,Female (trans),United States,CA,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,Yes,No,Yes,Somewhat difficult,Yes,No,Yes,No,No,Maybe,Yes,No,
2015-11-19 21:23:53,29,m,United States,IL,No,Yes,Yes,Never,6-25,No,No,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,Maybe,No,Some of them,No,No,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2015-11-20 07:23:06,29,Male,United States,OR,No,No,Yes,nan,6-25,Yes,No,No,No,Don't know,Yes,Yes,Don't know,No,Maybe,Yes,Some of them,No,Maybe,Don't know,No,
2015-11-20 17:22:19,29,non-binary,United States,TN,Yes,Yes,Yes,Never,More than 1000,No,No,Yes,Not sure,No,No,Don't know,Don't know,Yes,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
2015-11-21 03:21:32,46,Enby,United States,TN,No,No,Yes,Sometimes,More than 1000,No,No,No,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Yes,Yes,
2015-11-21 13:20:45,34,m,Canada,,No,Yes,Yes,Sometimes,6-25,No,No,No,No,No,Yes,Don't know,Very difficult,Yes,No,Yes,Some of them,No,Yes,Don't know,No,
2015-11-21 23:19:58,35,Make,United States,MN,No,Yes,Yes,Often,100-500,No,Yes,Don't know,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,Maybe,No,No,No,
2015-11-22 09:19:11,39,Male,United States,NC,Yes,No,No,Rarely,26-100,No,No,Yes,Yes,Yes,No,Yes,Don't know,Maybe,No,Yes,No,No,Maybe,Yes,No,
2015-11-22 19:18:24,33,cis male,United States,IN,No,No,No,Never,More than 1000,No,No,Don't know,Yes,Don't know,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,Don't know,No,
2015-11-23 05:17:37,30,non-binary,United States,WA,No,No,No,nan,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,No,No,Yes,No,No,No,No,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-11-23 15:16:50,30,Cis Female,Brazil,,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No,
2015-11-24 01:16:03,31,Male-ish,United States,MA,No,Yes,No,Sometimes,26-100,No,No,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,
2015-11-24 11:15:16,31,Guy (-ish) ^_^,United States,NY,Yes,Yes,Yes,nan,26-100,No,Yes,Yes,No,No,Don't know,Yes,Don't know,No,No,Yes,No,No,Maybe,Don't know,No,
2015-11-24 21:14:29,37,Male,United Kingdom,,No,No,No,Sometimes,More than 1000,No,No,Don't know,Not sure,No,Don't know,Don't know,Somewhat difficult,No,Maybe,Some of them,Yes,Maybe,No,No,No,
2015-11-25 07:13:42,32,cis male,United States,GA,No,No,Yes,Sometimes,6-25,No,Yes,No,No,No,Don't know,Yes,Don't know,No,Maybe,Some of them,No,No,Maybe,Yes,No,
2015-11-25 17:12:55,37,Femake,Australia,,No,No,Yes,Never,More than 1000,Yes,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Yes,No,Some of them,Some of them,Maybe,No,Yes,Yes,
2015-11-26 03:12:08,31,Female (trans),United States,MA,No,No,No,nan,6-25,No,Yes,No,Not sure,No,Yes,Yes,Somewhat easy,Maybe,Maybe,No,Some of them,No,No,Don't know,No,
2015-11-26 13:11:21,32,fluid,United States,NY,No,No,No,Sometimes,More than 1000,Yes,Yes,No,Yes,No,Don't know,Don't know,Very difficult,Maybe,No,Yes,Some of them,No,Maybe,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-11-26 23:10:34,18,Male,United States,PA,Yes,No,No,nan,100-500,No,Yes,No,Yes,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-11-27 09:09:47,38,Androgyne,United States,TN,No,No,No,nan,6-25,No,Yes,No,Not sure,No,No,Yes,Don't know,Maybe,Maybe,Some of them,Yes,No,Yes,Don't know,No,
2015-11-27 19:09:00,34,Genderqueer,Germany,,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,No,Don't know,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-11-28 05:08:13,38,Genderqueer,Canada,,Yes,Yes,Yes,Often,6-25,No,Yes,Yes,No,No,No,Yes,Don't know,No,No,No,Some of them,No,Maybe,Yes,No,
2015-11-28 15:07:26,18,F,United States,WA,Yes,Yes,Yes,Never,More than 1000,Yes,Yes,Don't know,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,No,No,No,
2015-11-29 01:06:39,46,Female,United States,TX,No,No,No,Never,26-100,Yes,Yes,Don't know,Not sure,No,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Don't know,No,
2015-11-29 11:05:52,31,cis male,Canada,,No,Yes,Yes,Often,More than 1000,No,Yes,No,No,Yes,Don't know,Don't know,Very difficult,Maybe,No,Some of them,Yes,Maybe,No,Don't know,No,
2015-11-29 21:05:05,39,M,Ireland,,No,Yes,No,nan,More than 1000,No,Yes,No,No,No,Yes,Yes,Very difficult,Yes,Maybe,Some of them,Yes,No,No,No,Yes,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-11-30 07:04:18,24,maile,United States,MN,No,Yes,No,Sometimes,1-5,No,Yes,Don't know,No,Yes,No,Don't know,Very easy,Maybe,Yes,Yes,Yes,No,Maybe,No,Yes,
2015-11-30 17:03:31,36,maile,United States,OH,No,No,No,Never,More than 1000,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,
2015-12-01 03:02:44,24,f,United States,MN,No,Yes,No,Never,More than 1000,Yes,Yes,Yes,Yes,Don't know,No,Yes,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,
2015-12-01 13:01:57,27,non-binary,Netherlands,,Yes,Yes,No,Never,26-100,No,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,Maybe,Yes,Yes,No,
2015-12-01 23:01:10,45,F,United States,OR,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Don't know,No,Don't know,Somewhat difficult,No,No,No,No,No,No,No,No,
2015-12-02 09:00:23,30,male,United States,IL,No,No,No,Sometimes,100-500,No,No,Don't know,Not sure,No,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2015-12-02 18:59:36,33,Trans woman,Canada,,No,No,Yes,Often,26-100,No,No,No,No,No,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,Yes,No,Maybe,Yes,No,
2015-12-03 04:58:49,38,Trans woman,United States,NC,No,No,No,Never,1-5,No,No,Don't know,No,Don't know,No,Don't know,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,Yes,Yes,Thanks for doing this survey. It helps end the stigma!
2015-12-03 14:58:03,35,Genderqueer,United States,OR,No,No,Yes,Sometimes,26-100,No,Yes,No,Not sure,No,Yes,Don't know,Don't know,Maybe,Yes,No,No,No,No,Don't know,No,
2015-12-04 00:57:16,33,Female (trans),United States,GA,No,No,Yes,nan,1-5,Yes,Yes,Don't know,No,Yes,Yes,Don't know,Don't know,No,No,Some of them,No,No,Maybe,No,No,
2015-12-04 10:56:29,34,Cis Female,United States,IL,No,Yes,No,nan,1-5,No,Yes,No,No,No,No,Don't know,Somewhat easy,No,Maybe,Some of them,Yes,No,Maybe,Don't know,No,
2015-12-04 20:55:42,48,Trans woman,United States,PA,No,Yes,Yes,Never,6-25,Yes,Yes,Yes,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,
2015-12-05 06:54:55,31,M,United States,MA,No,Yes,Yes,Sometimes,100-500,No,No,No,Yes,Don't know,No,Yes,Don't know,Maybe,No,Some of them,Yes,Maybe,No,Yes,Yes,
2015-12-05 16:54:08,33,Guy (-ish) ^_^,United States,NC,No,Yes,No,Rarely,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Don't know,No,Maybe,Yes,Some of them,Maybe,Maybe,Don't know,No,
2015-12-06 02:53:21,39,Man,United States,NC,No,Yes,No,Sometimes,26-100,No,Yes,Yes,Not sure,No,Yes,Don't know,Very easy,No,No,Some of them,Yes,No,No,Yes,No,
2015-12-06 12:52:34,39,Man,Canada,,No,No,No,Sometimes,26-100,Yes,Yes,Yes,Not sure,Don't know,Yes,Don't know,Somewhat difficult,Yes,No,Yes,No,No,No,No,No,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-12-06 22:51:47,40,Cis Male,Canada,,No,No,No,Often,100-500,Yes,No,No,No,Don't know,No,Don't know,Very difficult,Yes,No,Some of them,Yes,No,Maybe,No,Yes,
2015-12-07 08:51:00,36,female ,United States,CA,No,No,No,Sometimes,6-25,Yes,No,Yes,Not sure,Yes,No,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,No,Don't know,No,
2015-12-07 18:50:13,23,Genderqueer,United States,TN,Yes,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,Maybe,Some of them,Yes,No,Maybe,Don't know,No,
2015-12-08 04:49:26,43,Woman,United States,TX,No,Yes,Yes,Sometimes,100-500,Yes,No,Yes,Yes,No,No,Yes,Don't know,No,Yes,Yes,No,Yes,Maybe,No,No,
2015-12-08 14:48:39,23,Cis Male,United States,IL,No,Yes,Yes,Sometimes,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Very difficult,No,No,Some of them,Some of them,No,No,Yes,No,
2015-12-09 00:47:52,34,Enby,United States,OH,No,No,No,Sometimes,6-25,No,No,No,Not sure,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,No,No,No,Yes,
2015-12-09 10:47:05,26,female ,United Kingdom,,No,No,No,nan,26-100,No,No,Yes,No,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Yes,Maybe,No,Don't know,No,
2015-12-09 20:46:18,31,Female,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,Don't know,No,No,Don't know,Don't know,Very easy,Yes,Yes,Some of them,Some of them,No,No,Don't know,No,In small startups it is hard to keep mental health issues private.
2015-12-10 06:45:31,34,Femake,United States,IN,No,No,Yes,Sometimes,More than 1000,Yes,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,Yes,Maybe,Yes,No,Maybe,No,Don't know,No,
2015-12-10 16:44:44,34,Make,United States,CA,Yes,No,No,Sometimes,6-25,No,Yes,No,Yes,No,No,Yes,Don't know,No,No,Yes,Yes,No,No,No,Yes,
